Time,chan1,chan2,chan3,chan4,chan5,chan6,chan7,chan8,Sample_rate
0.5840000000000004, -52605.97, -59050.38, -61522.17, -43809.80, -62611.46, -59698.63, -63025.30, -54354.28,250
0.5880000000000004, -55968.39, -57160.74, -64443.14, -47180.51, -64710.18, -63095.53, -64606.51, -57616.89,250
0.5920000000000004, -54287.18, -58169.68, -63487.87, -45497.04, -63954.26, -61408.93, -64873.05, -56088.41,250
0.5960000000000004, -50670.89, -60125.23, -60087.54, -41882.47, -61100.70, -57793.20, -64000.84, -52539.16,250
0.6000000000000004, -51863.49, -59389.01, -60864.00, -43077.27, -62012.48, -58966.96, -62816.71, -53654.42,250
0.6040000000000004, -55595.40, -57272.59, -64129.41, -46802.00, -64517.39, -62721.65, -64355.95, -57273.26,250
0.6080000000000004, -54836.54, -57774.63, -63889.78, -46044.97, -64234.20, -61976.29, -64837.47, -56619.05,250
0.6120000000000004, -50967.95, -59882.27, -60448.95, -42179.39, -61395.19, -58094.20, -64219.93, -52864.04,250
0.6160000000000004, -51205.34, -59677.99, -60292.20, -42415.41, -61448.27, -58327.43, -62735.46, -53022.40,250
0.6200000000000004, -55078.77, -57462.91, -63697.98, -46295.58, -64235.87, -62192.07, -64049.61, -56769.05,250
0.6240000000000004, -55296.31, -57419.02, -64184.93, -46506.40, -64432.93, -62438.95, -64794.96, -57022.96,250
0.6280000000000004, -51417.30, -59549.23, -60923.19, -42615.10, -61808.61, -58540.65, -64394.19, -53300.73,250
0.6320000000000005, -50684.30, -59882.04, -59838.88, -41880.93, -60989.77, -57818.77, -62766.04, -52519.80,250
0.6360000000000005, -54450.52, -57718.55, -63153.38, -45651.22, -63860.92, -61558.40, -63689.98, -56162.29,250
0.6400000000000005, -55612.12, -57134.30, -64353.51, -46820.84, -64542.54, -62755.70, -64729.73, -57301.76,250
0.6440000000000005, -51970.78, -59161.64, -61462.15, -43179.59, -62283.60, -59083.17, -64507.18, -53832.81,250
0.6480000000000005, -50321.17, -60007.14, -59528.32, -41531.73, -60669.25, -57449.30, -62900.94, -52143.20,250
0.6520000000000005, -53730.11, -58036.23, -62513.27, -44932.19, -63387.09, -60825.55, -63303.07, -55457.49,250
0.6560000000000005, -55757.52, -56947.26, -64403.22, -46959.54, -64574.34, -62904.45, -64635.88, -57443.96,250
0.6600000000000005, -52582.05, -58739.78, -62057.52, -43787.16, -62763.70, -59698.18, -64572.67, -54450.52,250
0.6640000000000005, -50113.30, -60038.37, -59413.26, -41316.50, -60498.97, -57254.19, -63124.54, -51968.00,250
0.6680000000000005, -52953.09, -58383.11, -61829.24, -44161.10, -62827.76, -60050.46, -62945.66, -54708.95,250
0.6720000000000005, -55732.55, -56849.52, -64324.34, -46948.63, -64528.79, -62869.98, -64495.89, -57407.14,250
0.6760000000000005, -53224.33, -58301.89, -62609.11, -44435.02, -63212.34, -60341.77, -64595.89, -55072.15,250
0.6800000000000005, -50088.94, -59977.73, -59449.85, -41297.98, -60503.36, -57228.20, -63380.14, -51956.63,250
0.6840000000000005, -52175.34, -58741.25, -61120.42, -43387.21, -62221.96, -59277.07, -62631.62, -53953.42,250
0.6880000000000005, -55540.26, -56852.66, -64125.27, -46756.63, -64414.30, -62667.79, -64301.65, -57210.61,250
0.6920000000000005, -53851.59, -57862.12, -63127.00, -45065.68, -63599.67, -60974.04, -64589.30, -55676.50,250
0.6960000000000005, -50234.80, -59809.96, -59682.82, -41445.41, -60663.44, -57373.02, -63646.79, -52137.86,250
0.7000000000000005, -51435.25, -59066.45, -60471.35, -42650.86, -61605.50, -58549.43, -62426.68, -53253.23,250
0.7040000000000005, -55166.59, -56948.64, -63797.71, -46376.47, -64208.60, -62293.44, -64037.50, -56875.44,250
0.7080000000000005, -54401.84, -57452.18, -63544.71, -45603.39, -63901.91, -61542.35, -64556.57, -56208.69,250
0.7120000000000005, -50535.82, -59554.39, -60039.73, -41734.33, -60971.89, -57679.77, -63886.74, -52454.51,250
0.7160000000000005, -50781.26, -59344.30, -59888.17, -41981.40, -61039.80, -57919.71, -62343.39, -52624.16,250
0.7200000000000005, -54659.56, -57135.01, -63348.95, -45858.98, -63914.10, -61785.74, -63716.26, -56374.45,250
0.7240000000000005, -54868.99, -57103.00, -63851.29, -46066.54, -64117.54, -62018.89, -64509.90, -56616.72,250
0.7280000000000005, -50992.24, -59238.76, -60513.25, -42191.46, -61400.64, -58127.21, -64068.14, -52876.69,250
0.7320000000000005, -50272.11, -59564.00, -59433.00, -41474.13, -60583.55, -57409.25, -62363.06, -52087.74,250
0.7360000000000005, -54042.31, -57398.23, -62788.26, -45251.98, -63524.41, -61140.16, -63334.47, -55740.15,250
0.7400000000000005, -55192.09, -56824.68, -64030.57, -46400.41, -64238.06, -62324.66, -64441.39, -56884.18,250
0.7440000000000005, -51549.74, -58853.28, -61054.84, -42757.70, -61884.07, -58657.73, -64193.47, -53414.86,250
0.7480000000000006, -49904.25, -59690.98, -59121.21, -41106.73, -60251.50, -57034.03, -62496.17, -51736.06,250
0.7520000000000006, -53314.25, -57716.67, -62149.02, -44506.61, -63031.22, -60409.43, -62938.80, -55066.32,250
0.7560000000000006, -55339.54, -56628.97, -64088.17, -46529.78, -64272.73, -62479.47, -64341.48, -57042.36,250
0.7600000000000006, -52158.91, -58432.75, -61671.23, -43348.35, -62369.52, -59278.75, -64273.60, -54037.71,250
0.7640000000000006, -49694.77, -59728.80, -59012.07, -40887.39, -60071.85, -56841.49, -62739.55, -51555.64,250
0.7680000000000006, -52544.17, -58066.16, -61449.32, -43741.89, -62452.25, -59639.79, -62565.21, -54298.35,250
0.7720000000000006, -55322.87, -56533.01, -64003.82, -46520.28, -64225.88, -62455.55, -64190.65, -57002.67,250
0.7760000000000006, -52802.46, -57991.75, -62238.25, -43996.39, -62836.99, -59922.72, -64298.41, -54658.33,250
0.7800000000000006, -49666.85, -59664.00, -59056.52, -40863.39, -60075.54, -56813.68, -63008.14, -51540.39,250
0.7840000000000006, -51764.65, -58421.56, -60738.43, -42978.98, -61836.64, -58863.23, -62241.09, -53549.39,250
0.7880000000000006, -55119.94, -56540.28, -63797.89, -46332.15, -64107.75, -62244.62, -63984.13, -56820.86,250
0.7920000000000006, -53417.36, -57561.42, -62766.63, -44610.57, -63240.44, -60548.17, -64297.25, -55267.12,250
0.7960000000000006, -49805.30, -59508.28, -59276.40, -41001.73, -60238.87, -56954.81, -63287.66, -51719.34,250
0.8000000000000006, -51017.50, -58754.91, -60078.38, -42222.73, -61207.88, -58140.93, -62031.57, -52842.67,250
0.8040000000000006, -54752.74, -56634.56, -63462.86, -45962.41, -63893.67, -61877.47, -63712.50, -56462.88,250
0.8080000000000006, -53980.64, -57147.53, -63190.12, -45187.89, -63565.03, -61114.96, -64266.18, -55788.36,250
0.8120000000000006, -50115.05, -59256.20, -59630.12, -41316.30, -60559.12, -57258.82, -63534.96, -52020.60,250
0.8160000000000006, -50373.52, -59038.31, -59493.10, -41579.09, -60645.11, -57507.04, -61934.56, -52194.65,250
0.8200000000000006, -54249.27, -56823.86, -62998.59, -45463.87, -63589.95, -61363.00, -63373.12, -55959.69,250
0.8240000000000006, -54421.22, -56794.71, -63495.94, -45627.93, -63780.12, -61561.08, -64218.21, -56179.41,250
0.8280000000000006, -50517.00, -58928.83, -60071.07, -41711.82, -60940.29, -57659.25, -63726.70, -52426.71,250
0.8320000000000006, -49832.45, -59247.79, -59027.31, -41027.09, -60151.89, -56980.12, -61954.14, -51684.92,250
0.8360000000000006, -53615.17, -57080.83, -62431.66, -44804.94, -63176.87, -60726.07, -62986.92, -55357.31,250
0.8400000000000006, -54759.47, -56511.04, -63703.70, -45954.00, -63923.77, -61899.78, -64146.84, -56489.92,250
0.8440000000000006, -51109.59, -58541.99, -60671.98, -42303.45, -61470.96, -58237.71, -63884.77, -53002.94,250
0.8480000000000006, -49472.16, -59374.21, -58738.35, -40665.15, -59828.27, -56624.30, -62127.30, -51331.90,250
0.8520000000000006, -52898.22, -57394.45, -61770.63, -44094.89, -62669.53, -60001.04, -62581.86, -54664.92,250
0.8560000000000006, -54918.66, -56317.27, -63757.16, -46112.92, -63964.41, -62058.23, -64039.91, -56632.59,250
0.8600000000000007, -51730.90, -58124.57, -61262.71, -42923.82, -61982.35, -58855.98, -63961.35, -53607.68,250
0.8640000000000007, -49276.52, -59412.21, -58595.48, -40476.59, -59662.37, -56428.86, -62343.55, -51126.62,250
0.8680000000000007, -52132.18, -57743.92, -61055.66, -43340.68, -62086.15, -59230.46, -62176.65, -53891.93,250
0.8720000000000007, -54899.26, -56212.15, -63674.44, -46101.59, -63922.48, -62029.87, -63881.80, -56594.08,250
0.8760000000000007, -52375.72, -57669.55, -61849.38, -43573.99, -62467.78, -59497.52, -63999.34, -54234.09,250
0.8800000000000007, -49249.43, -59336.32, -58646.41, -40446.69, -59665.30, -56405.81, -62636.67, -51125.23,250
0.8840000000000007, -51350.43, -58088.32, -60352.30, -42551.19, -61453.37, -58465.48, -61868.75, -53140.91,250
0.8880000000000007, -54705.25, -56208.64, -63463.46, -45911.98, -63795.77, -61829.82, -63670.57, -56408.38,250
0.8920000000000007, -53004.28, -57234.93, -62385.26, -44209.60, -62889.47, -60127.96, -63999.77, -54840.00,250
0.8960000000000007, -49395.36, -59180.73, -58860.19, -40595.46, -59833.63, -56547.57, -62925.32, -51288.58,250
0.9000000000000007, -50615.84, -58423.55, -59674.62, -41822.32, -60821.98, -57741.17, -61635.74, -52421.19,250
0.9040000000000007, -54348.02, -56308.49, -63116.05, -45563.40, -63576.76, -61466.89, -63380.43, -56049.37,250
0.9080000000000007, -53567.90, -56826.20, -62832.18, -44778.63, -63228.43, -60697.16, -63971.65, -55363.32,250
0.9120000000000007, -49702.95, -58932.05, -59216.34, -40910.53, -60155.49, -56848.26, -63184.18, -51599.45,250
0.9160000000000007, -49967.93, -58706.43, -59088.78, -41178.73, -60253.64, -57102.49, -61534.35, -51784.99,250
0.9200000000000007, -53841.71, -56496.36, -62642.15, -45056.11, -63260.93, -60950.48, -63029.21, -55552.71,250
0.9240000000000007, -54022.96, -56477.36, -63163.73, -45233.27, -63466.86, -61151.49, -63922.28, -55790.87,250
0.9280000000000007, -50138.22, -58608.60, -59692.25, -41348.56, -60577.94, -57273.08, -63404.86, -52050.50,250
0.9320000000000007, -49435.29, -58920.29, -58620.55, -40650.71, -59768.56, -56580.06, -61567.45, -51277.92,250
0.9360000000000007, -53208.30, -56751.37, -62051.77, -44422.82, -62836.81, -60312.31, -62625.45, -54953.82,250
0.9400000000000007, -54345.27, -56187.75, -63361.11, -45556.03, -63606.45, -61473.00, -63844.31, -56086.89,250
